,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0,0.8444444444444444,2023-05-31 00:04:42.086552,2023-05-31 00:04:47.473820,0 days 00:00:05.387268,0.1363116008148238,0.6679089842146035,5,9,0.0258472089933126,0.185481020303083,50,173,COMPLETE
1,1,1,0.7555555555555555,2023-05-31 00:04:47.474190,2023-05-31 00:04:51.770477,0 days 00:00:04.296287,0.126881921639961,0.6964719732596364,4,10,0.0284811640904031,0.3159356710558672,50,126,COMPLETE
2,2,2,0.8,2023-05-31 00:04:51.770866,2023-05-31 00:04:54.137477,0 days 00:00:02.366611,0.3965926929484131,0.4460676281036265,3,8,0.0735870090615216,0.2021899115211529,40,173,COMPLETE
3,3,3,0.7333333333333333,2023-05-31 00:04:54.137851,2023-05-31 00:04:56.380588,0 days 00:00:02.242737,0.7150340004872094,0.6863096172087739,4,5,0.0436052658892597,0.2615565433120099,50,142,COMPLETE
4,4,4,0.7555555555555555,2023-05-31 00:04:56.380974,2023-05-31 00:04:59.891619,0 days 00:00:03.510645,0.5077237829348007,0.4366669125187343,5,9,0.0723709916339594,0.302878582157143,40,172,COMPLETE
5,5,5,0.8888888888888888,2023-05-31 00:04:59.891991,2023-05-31 00:05:12.476147,0 days 00:00:12.584156,0.3213215763887324,0.6731788927777645,5,15,0.0416232582188121,0.2484297174376352,40,180,COMPLETE
6,6,6,0.8666666666666667,2023-05-31 00:05:12.476521,2023-05-31 00:05:17.607261,0 days 00:00:05.130740,0.5688284190433505,0.6820979865875184,5,11,0.0722733863359087,0.2296305877006045,50,138,COMPLETE
7,7,7,0.7777777777777778,2023-05-31 00:05:17.607660,2023-05-31 00:05:21.840912,0 days 00:00:04.233252,0.6742603934722955,0.3915693846262428,5,12,0.084471427642147,0.2849851822244508,50,143,COMPLETE
8,8,8,0.7555555555555555,2023-05-31 00:05:21.841294,2023-05-31 00:05:24.657282,0 days 00:00:02.815988,0.4072058168579853,0.3854640067198625,5,9,0.051050054277596,0.2161021497555371,60,131,COMPLETE
9,9,9,0.8,2023-05-31 00:05:24.657669,2023-05-31 00:05:27.609371,0 days 00:00:02.951702,0.7293199848860241,0.5458042898019249,5,10,0.0869057700271314,0.2010446444975478,40,131,COMPLETE
10,10,10,0.8666666666666667,2023-05-31 00:05:27.609745,2023-05-31 00:05:31.982820,0 days 00:00:04.373075,0.2895282991945103,0.5721165645498905,3,15,0.0550392333580242,0.1543632274331921,60,158,COMPLETE
11,11,11,0.8888888888888888,2023-05-31 00:05:31.983197,2023-05-31 00:05:38.199828,0 days 00:00:06.216631,0.5877998122275463,0.6220257499464136,4,15,0.0979039519560507,0.2454959324920594,40,156,COMPLETE
12,12,12,0.8444444444444444,2023-05-31 00:05:38.200259,2023-05-31 00:05:44.452493,0 days 00:00:06.252234,0.6170659736049713,0.6139608329583447,4,15,0.0992771708875311,0.2498956178010406,40,160,COMPLETE
13,13,13,0.8444444444444444,2023-05-31 00:05:44.452921,2023-05-31 00:05:52.276642,0 days 00:00:07.823721,0.4741934465387974,0.6125790881884382,4,13,0.0409519347343138,0.3460032552104677,40,160,COMPLETE
14,14,14,0.7777777777777778,2023-05-31 00:05:52.277027,2023-05-31 00:05:57.075215,0 days 00:00:04.798188,0.3127543925866536,0.5146041473747073,3,14,0.0607698539409585,0.2480184721052111,40,179,COMPLETE
15,15,15,0.8444444444444444,2023-05-31 00:05:57.075601,2023-05-31 00:05:59.472094,0 days 00:00:02.396493,0.761662830491941,0.3043163412925234,4,13,0.0991706985392391,0.2726064416852196,40,151,COMPLETE
16,16,16,0.9111111111111112,2023-05-31 00:05:59.472499,2023-05-31 00:06:07.312046,0 days 00:00:07.839547,0.5859739381210586,0.6262807734906526,4,15,0.0630591774523025,0.2364570807276133,60,167,COMPLETE
17,17,17,0.7777777777777778,2023-05-31 00:06:07.312432,2023-05-31 00:06:11.061488,0 days 00:00:03.749056,0.5228336038135636,0.6407203937562013,3,6,0.0375126176015019,0.2306755347050087,60,166,COMPLETE
18,18,18,0.8888888888888888,2023-05-31 00:06:11.061869,2023-05-31 00:06:18.043256,0 days 00:00:06.981387,0.796296001234891,0.5847251448315068,4,13,0.0512327445453144,0.2779859536280103,60,167,COMPLETE
19,19,19,0.8444444444444444,2023-05-31 00:06:18.043694,2023-05-31 00:06:26.505089,0 days 00:00:08.461395,0.6186473074475476,0.6359764137900996,5,14,0.0602398287832586,0.2627579990927373,60,179,COMPLETE
0,0,0,0.7555555555555555,2023-05-31 00:21:34.624875,2023-05-31 00:21:37.842645,0 days 00:00:03.217770,0.3027438717909695,0.539139200320181,5,7,0.0475649824017446,0.19936521762876,60,126,COMPLETE
1,1,1,0.7777777777777778,2023-05-31 00:21:37.843031,2023-05-31 00:21:40.510499,0 days 00:00:02.667468,0.3374275420930541,0.6970105342582475,5,5,0.0777401674202579,0.3126379682456252,40,153,COMPLETE
2,2,2,0.7777777777777778,2023-05-31 00:21:40.510869,2023-05-31 00:21:43.433341,0 days 00:00:02.922472,0.7410308188823882,0.4659412993521999,4,10,0.0713419382420618,0.2175459285963146,40,145,COMPLETE
3,3,3,0.7777777777777778,2023-05-31 00:21:43.433799,2023-05-31 00:21:47.322403,0 days 00:00:03.888604,0.712412883064327,0.5638382881763625,5,6,0.0421525540242586,0.2416918616338701,50,180,COMPLETE
4,4,4,0.8,2023-05-31 00:21:47.322803,2023-05-31 00:21:50.626066,0 days 00:00:03.303263,0.2296382158667668,0.6618887610565438,5,8,0.0774383287474547,0.2999354455935361,40,122,COMPLETE
5,5,5,0.9555555555555556,2023-05-31 00:21:50.626431,2023-05-31 00:21:55.788127,0 days 00:00:05.161696,0.182698603915883,0.4284386512102122,5,12,0.0274850985195891,0.1776477723360819,40,167,COMPLETE
6,6,6,0.8444444444444444,2023-05-31 00:21:55.788494,2023-05-31 00:21:58.363380,0 days 00:00:02.574886,0.3632988588504666,0.4528196053264407,4,9,0.0668861772289922,0.3456918910961746,60,121,COMPLETE
7,7,7,0.8666666666666667,2023-05-31 00:21:58.363750,2023-05-31 00:22:01.089265,0 days 00:00:02.725515,0.1832917880965593,0.3591969692866155,4,10,0.0419247052933196,0.3484611928471103,40,170,COMPLETE
8,8,8,0.8444444444444444,2023-05-31 00:22:01.089647,2023-05-31 00:22:04.860527,0 days 00:00:03.770880,0.6997067315572585,0.5847070528048819,3,13,0.0499107746560146,0.1878165799976869,40,143,COMPLETE
9,9,9,0.7111111111111111,2023-05-31 00:22:04.860901,2023-05-31 00:22:06.339443,0 days 00:00:01.478542,0.1303021300330743,0.5736757790632613,3,5,0.0919065662375736,0.2163698701680441,50,121,COMPLETE
10,10,10,0.8444444444444444,2023-05-31 00:22:06.339816,2023-05-31 00:22:13.623296,0 days 00:00:07.283480,0.5208051655393069,0.3103935493935137,5,15,0.0268401357660684,0.1548083300091158,50,162,COMPLETE
11,11,11,0.8444444444444444,2023-05-31 00:22:13.623685,2023-05-31 00:22:17.977957,0 days 00:00:04.354272,0.1195113838467821,0.3668397815501275,4,12,0.0279925245733168,0.2801483773280557,40,172,COMPLETE
12,12,12,0.8888888888888888,2023-05-31 00:22:17.978348,2023-05-31 00:22:23.408174,0 days 00:00:05.429826,0.2039991009770098,0.4058662510329084,4,12,0.0368451858835578,0.2586506491464659,40,164,COMPLETE
13,13,13,0.8,2023-05-31 00:22:23.408601,2023-05-31 00:22:28.922581,0 days 00:00:05.513980,0.2353937822420608,0.4325723920108771,3,12,0.0250542558982969,0.2649946657402491,40,158,COMPLETE
14,14,14,0.8666666666666667,2023-05-31 00:22:28.922971,2023-05-31 00:22:32.826800,0 days 00:00:03.903829,0.1093169181746488,0.4168872016637776,4,14,0.0366762181810362,0.2471813992739407,40,168,COMPLETE
15,15,15,0.8666666666666667,2023-05-31 00:22:32.827182,2023-05-31 00:22:37.747677,0 days 00:00:04.920495,0.4221001206724268,0.4969369176754606,4,12,0.0561880904566314,0.1599748125243298,60,179,COMPLETE
16,16,16,0.8888888888888888,2023-05-31 00:22:37.748079,2023-05-31 00:22:42.817202,0 days 00:00:05.069123,0.2574350541267124,0.3938840955711759,5,11,0.0355643198469574,0.2330229763118844,40,160,COMPLETE
17,17,17,0.8222222222222222,2023-05-31 00:22:42.817586,2023-05-31 00:22:46.985066,0 days 00:00:04.167480,0.1828919417223568,0.4794883559578873,3,14,0.0340744563276622,0.1822911781899069,40,134,COMPLETE
18,18,18,0.8,2023-05-31 00:22:46.985451,2023-05-31 00:22:50.288556,0 days 00:00:03.303105,0.2992853686742841,0.4004153174757703,4,11,0.0575658490071744,0.227133278905604,50,152,COMPLETE
19,19,19,0.8666666666666667,2023-05-31 00:22:50.289156,2023-05-31 00:22:54.543796,0 days 00:00:04.254640,0.4407876489395489,0.3121580181752451,4,15,0.0327277221474238,0.2643942504935255,60,167,COMPLETE
